game,idx,iteration,ship,status,n_frames,n_errors,original,stripped_header,ratio_of_means,compact_raw,palette_grid_raw,frame_lzma,frame_bzip,gzip_level1,gzip_level9,mean_out_chars,mean_out_gzip,mean_raw_gzip,mean_raw_chars,corpus_gzip,corpus_lzma,output_reuse,raw_reuse,code_sha
egg,5,7,0,ok,74,0,1.4504398859849987,1.5876802383767346,1.4435470012029559,1.5495870195024168,1.993139281498633,1.2026961796523974,1.2382139429562242,1.1904240964365653,1.4626371493504386,252.33783783783784,113.51351351351352,78.63513513513513,2063.675675675676,1.1689895470383276,1.0102827763496145,4.172876304023845,3.3792102206736354,1d49b577afff2e9abebd84b199cdce483c6a57094fe74220946f556b9f660c36
egg,8,13,1,ok,74,0,1.9621219298069552,2.2538175143046417,1.9518817666265682,2.096306496281009,2.696904046876099,1.534333600696553,1.6996527418095013,1.5797413768074067,1.9785988295381451,325.8918918918919,153.48648648648648,78.63513513513513,2063.675675675676,1.410569105691057,1.2262210796915167,4.675998353231782,3.3792102206736354,abb16b19d3148e8b51e57045898e0fa47c57280a6f4cb76cf1db31e2660249af
f5w3n,1,3,0,ok,110,0,0.9988916545697157,0.9982206196347173,0.9996177735308169,1.0617261936346059,1.319083655054567,0.9656200929823305,1.0192120571505396,0.8108706183177986,1.0282750966320855,143.21818181818182,95.1,95.13636363636364,2323.4545454545455,0.47426900584795323,0.4755784061696658,6.44944512946979,3.059941520467836,1ced7b5afc92cf1f14ec961b6d7e886b43ae85a7f7fb8b7978a4a0d00849a3ac
f5w3n,2,4,0,ok,110,0,0.9988916545697157,0.9982206196347173,0.9996177735308169,1.0617261936346059,1.319083655054567,0.9656200929823305,1.0192120571505396,0.8108706183177986,1.0282750966320855,143.21818181818182,95.1,95.13636363636364,2323.4545454545455,0.47426900584795323,0.4755784061696658,6.44944512946979,3.059941520467836,1ced7b5afc92cf1f14ec961b6d7e886b43ae85a7f7fb8b7978a4a0d00849a3ac
f5w3n,5,8,0,ok,110,0,0.9988916545697157,0.9982206196347173,0.9996177735308169,1.0617261936346059,1.319083655054567,0.9656200929823305,1.0192120571505396,0.8108706183177986,1.0282750966320855,143.21818181818182,95.1,95.13636363636364,2323.4545454545455,0.47426900584795323,0.4755784061696658,6.44944512946979,3.059941520467836,1ced7b5afc92cf1f14ec961b6d7e886b43ae85a7f7fb8b7978a4a0d00849a3ac
f5w3n,8,12,0,ok,110,0,0.9988916545697157,0.9982206196347173,0.9996177735308169,1.0617261936346059,1.319083655054567,0.9656200929823305,1.0192120571505396,0.8108706183177986,1.0282750966320855,143.21818181818182,95.1,95.13636363636364,2323.4545454545455,0.47426900584795323,0.4755784061696658,6.44944512946979,3.059941520467836,1ced7b5afc92cf1f14ec961b6d7e886b43ae85a7f7fb8b7978a4a0d00849a3ac
f5w3n,10,18,0,ok,110,0,1.3481008340630423,1.431694797861591,1.3445771619684663,1.4331417628332777,1.7809482383901687,1.209551902509928,1.286982688192061,1.0876177214622555,1.3875381947489587,196.3181818181818,127.91818181818182,95.13636363636364,2323.4545454545455,0.5733918128654971,0.5552699228791774,7.17542070372259,3.059941520467836,5e6446daa22ddcfa5850c7d9b1133796dd200b253ec7ef813dfbb43cd49a7671
f5w3n,11,19,0,ok,110,0,1.07123047170022,1.0884674234322558,1.0693741041567129,1.1389127758106001,1.4164662156219405,1.0161597561547082,1.0555348413331087,0.8684832447152716,1.1027675581977046,143.34545454545454,101.73636363636363,95.13636363636364,2323.4545454545455,0.47426900584795323,0.4794344473007712,6.899506781750925,3.059941520467836,9a2db8947ee59b8b899eb399d1ab43444759482937219a387f534f610e544b67
f5w3n,12,20,0,ok,110,0,1.3481008340630423,1.431694797861591,1.3445771619684663,1.4331417628332777,1.7809482383901687,1.209551902509928,1.286982688192061,1.0876177214622555,1.3875381947489587,196.3181818181818,127.91818181818182,95.13636363636364,2323.4545454545455,0.5733918128654971,0.5552699228791774,7.17542070372259,3.059941520467836,5e6446daa22ddcfa5850c7d9b1133796dd200b253ec7ef813dfbb43cd49a7671
f5w3n,14,23,0,ok,110,0,1.1280415000455306,1.1588992839462593,1.1258480649784997,1.1992868576328573,1.4914322299752205,1.0503212420069397,1.1193957271887174,0.9146956249472227,1.1611870188717768,148.34545454545454,107.10909090909091,95.13636363636364,2323.4545454545455,0.4804093567251462,0.48586118251928023,7.171028606208155,3.059941520467836,ec3e531ca2af10c1b94d24f8097432866c59b10e613a72097ad0afa15699ec98
f5w3n,16,25,0,ok,110,0,1.359955531893441,1.4463938333623758,1.3563306258958432,1.4457702393257146,1.7969096254815458,1.217481931067664,1.2792501102629044,1.0999546852489797,1.399779975366203,193.52727272727273,129.03636363636363,95.13636363636364,2323.4545454545455,0.5733918128654971,0.5565552699228792,7.23814380418154,3.059941520467836,c45b966f9b6dd9599c43c497ff0e481cf15cc0099113fbe0793090844f606f30
f5w3n,20,30,1,ok,110,0,0.7650659931296308,0.7083315291243957,0.7672240802675584,0.8133560732367441,1.0116948031528832,0.7890424746189818,0.7731742201164461,0.6182606787617075,0.7877890497963751,77.92727272727272,72.99090909090908,95.13636363636364,2323.4545454545455,0.43187134502923974,0.43958868894601544,5.436018957345971,3.059941520467836,eec1f283811871f8e1c413c8a1b76809389374423ac462fe67e0061eef9c54db
logic_gates,1,2,0,ok,13,0,1.5308563990729158,1.5967836710480088,1.5298823529411765,1.5781140370622044,1.9906748843469977,1.3234166325530623,1.3911379627845368,0.85637388409416,1.5921752874516506,446.7692307692308,250.07692307692307,163.46153846153845,5247.7692307692305,0.49696969696969695,0.4921259842519685,6.607723577235772,2.1464646464646466,540e834444cdc2b5bb01ebacc23dee5795622858fae0923cbab4593f55132396
