arm,game,idx,iteration,parents,depth,train_score,is_ship,on_ship_lineage,status,err_rate,split,code_chars,code_lines,sloc,ast_nodes,n_frames,n_unique_outputs,set_ratio,decoy_collapse,mean_raw_chars,mean_out_chars,dl_ratio,diversity_bytes,raw_gzip_bytes,norm_diversity,info_extraction_ratio,lzma_ratio,twopart_ratio,pf_dl_gz_ratio,code_gzip_bytes,out_vocab,n_transitions,static_rate,change_ratio
Plain,7xf97,13,17,7,4,0.0,0,0,runtime,1.0,test,3021,94,74,497,65,1,0.015384615384615385,,2319.476923076923,0.0,0.0,24,1735,0.0138328530259366,0.213561140822199,0.04632152588555858,0.7406340057636888,0.0,1261,0,50,1.0,0.0
Plain,7xf97,13,17,7,4,0.0,0,0,runtime,1.0,train,3021,94,74,497,73,1,0.0136986301369863,1.0,2319.6575342465753,0.0,0.0,24,2044,0.011741682974559686,0.21854515367779634,0.03944315545243619,0.6286692759295499,0.0,1261,0,60,1.0,0.0
Plain,7xf97,14,18,11,6,0.5789333333333333,0,1,ok,0.0,test,5812,168,141,1050,65,65,1.0,,2319.476923076923,201.3230769230769,0.08679675788970988,663,1735,0.38213256484149855,1.1929003401779752,0.4359673024523161,1.6345821325648415,2.1384424924010177,2173,65,50,0.18,0.5934959349593496
Plain,7xf97,14,18,11,6,0.5789333333333333,0,1,ok,0.0,train,5812,168,141,1050,73,73,1.0,0.0,2319.6575342465753,201.45205479452054,0.08684560191336699,790,2044,0.38649706457925637,1.206923201124816,0.45011600928074247,1.4496086105675148,2.178262133671314,2173,73,60,0.25,0.5874074074074074
Plain,7xf97,15,19,10,5,0.5778652482269504,0,0,ok,0.0,test,2854,93,64,441,65,65,1.0,,2319.476923076923,310.9076923076923,0.13404215804624384,1052,1735,0.6063400576368876,1.408318605788202,0.670299727520436,1.329106628242075,3.305978255036064,1254,66,50,0.18,0.5934959349593496
Plain,7xf97,15,19,10,5,0.5778652482269504,0,0,ok,0.0,train,2854,93,64,441,73,73,1.0,0.0,2319.6575342465753,298.4931506849315,0.12867983582838752,1365,2044,0.6678082191780822,1.3974130058858902,0.7447795823665894,1.2813111545988258,3.2214713529732135,1254,74,60,0.25,0.5874074074074074
Plain,7xf97,16,20,11,6,0.5906659574468086,0,0,ok,0.0,test,5526,164,135,1049,65,65,1.0,,2319.476923076923,158.6769230769231,0.06841064961596116,609,1735,0.3510086455331412,1.133752533117327,0.4250681198910082,1.5463976945244957,1.6848149622682098,2074,65,50,0.18,0.5934959349593496
Plain,7xf97,16,20,11,6,0.5906659574468086,0,0,ok,0.0,train,5526,164,135,1049,73,73,1.0,0.0,2319.6575342465753,158.05479452054794,0.06813712463460005,738,2044,0.3610567514677104,1.1412732183954117,0.4361948955916473,1.37573385518591,1.7081035998492662,2074,73,60,0.25,0.5874074074074074
Plain,7xf97,17,21,7,4,0.4934141843971631,0,0,ok,0.0,test,5673,157,129,1059,65,65,1.0,,2319.476923076923,213.53846153846155,0.09206319727259463,683,1735,0.3936599423631124,1.3004005967260475,0.45231607629427795,1.5060518731988473,2.270593410962946,1930,86,50,0.18,0.733739837398374
Plain,7xf97,17,21,7,4,0.4934141843971631,0,0,ok,0.0,train,5673,157,129,1059,73,73,1.0,0.0,2319.6575342465753,216.86301369863014,0.09348923731065639,815,2044,0.3987279843444227,1.3325731307147342,0.46403712296983757,1.3429549902152642,2.3481372162984315,1930,107,60,0.25,0.6555555555555556
Plain,7xf97,18,22,16,7,0.0,0,0,syntax,1.0,test,6182,170,128,-1,65,1,0.015384615384615385,,2319.476923076923,0.0,0.0,24,1735,0.0138328530259366,0.213561140822199,0.04632152588555858,1.349279538904899,0.0,2317,0,50,1.0,0.0
Plain,7xf97,18,22,16,7,0.0,0,0,syntax,1.0,train,6182,170,128,-1,73,1,0.0136986301369863,1.0,2319.6575342465753,0.0,0.0,24,2044,0.011741682974559686,0.21854515367779634,0.03944315545243619,1.1453033268101762,0.0,2317,0,60,1.0,0.0
Plain,7xf97,19,23,14,7,0.5645446808510638,0,1,ok,0.0,test,6068,169,134,931,65,65,1.0,,2319.476923076923,140.43076923076924,0.060544154517596815,699,1735,0.4028818443804035,1.1857078825450444,0.4877384196185286,1.654178674351585,1.488600803718164,2171,65,50,0.18,0.5934959349593496
Plain,7xf97,19,23,14,7,0.5645446808510638,0,1,ok,0.0,train,6068,169,134,931,73,73,1.0,0.0,2319.6575342465753,137.24657534246575,0.05916674048483774,888,2044,0.4344422700587084,1.1970728377660425,0.5127610208816705,1.4965753424657535,1.4775196957366898,2171,73,60,0.25,0.5874074074074074
Plain,7xf97,20,24,17,5,0.5336960992907802,0,0,ok,0.0,test,5673,157,129,1059,65,65,1.0,,2319.476923076923,213.53846153846155,0.09206319727259463,683,1735,0.3936599423631124,1.3004005967260475,0.45231607629427795,1.5060518731988473,2.270593410962946,1930,86,50,0.18,0.733739837398374
Plain,7xf97,20,24,17,5,0.5336960992907802,0,0,ok,0.0,train,5673,157,129,1059,73,73,1.0,0.0,2319.6575342465753,216.86301369863014,0.09348923731065639,815,2044,0.3987279843444227,1.3325731307147342,0.46403712296983757,1.3429549902152642,2.3481372162984315,1930,107,60,0.25,0.6555555555555556
Plain,7xf97,21,25,19,8,0.5217567375886525,0,0,ok,0.0,test,4525,127,98,637,65,65,1.0,,2319.476923076923,183.44615384615383,0.07908944987596672,853,1735,0.49164265129683,1.395270851105856,0.5776566757493188,1.564265129682997,1.9497172875166122,1861,65,50,0.18,0.5934959349593496
Plain,7xf97,21,25,19,8,0.5217567375886525,0,0,ok,0.0,train,4525,127,98,637,73,73,1.0,0.0,2319.6575342465753,177.56164383561645,0.07654649068414682,1009,2044,0.4936399217221135,1.388950082344644,0.5846867749419954,1.404109589041096,1.9144322279911137,1861,73,60,0.25,0.5874074074074074
Plain,7xf97,22,26,3,3,0.3484120567375886,0,0,ok,0.0,test,4240,127,98,775,65,65,1.0,,2319.476923076923,104.66153846153846,0.045122905694917954,541,1735,0.31181556195965415,1.0848859334720855,0.40054495912806537,1.2628242074927953,1.1042780386038462,1650,65,50,0.18,0.5934959349593496
Plain,7xf97,22,26,3,3,0.3484120567375886,0,0,ok,0.0,train,4240,127,98,775,73,73,1.0,0.0,2319.6575342465753,100.34246575342466,0.043257448253462075,660,2044,0.32289628180039137,1.0923621545987072,0.4013921113689095,1.13013698630137,1.071791372833964,1650,73,60,0.25,0.5874074074074074
Plain,7xf97,23,27,19,8,0.6517085106382978,1,1,ok,0.0,test,7957,223,182,1332,65,65,1.0,,2319.476923076923,197.43076923076924,0.08511866070599473,819,1735,0.47204610951008646,1.4635345447632249,0.5395095367847411,2.0512968299711813,2.0972500550614313,2740,65,50,0.18,0.5934959349593496
Plain,7xf97,23,27,19,8,0.6517085106382978,1,1,ok,0.0,train,7957,223,182,1332,73,73,1.0,0.0,2319.6575342465753,194.24657534246575,0.0837393332742788,1041,2044,0.5092954990215264,1.4831495661660588,0.5823665893271461,1.8498043052837574,2.1003733837184093,2740,73,60,0.25,0.5874074074074074
Plain,7xf97,24,28,23,9,0.5473014184397162,0,0,ok,0.0,test,7957,223,182,1332,65,65,1.0,,2319.476923076923,197.43076923076924,0.08511866070599473,819,1735,0.47204610951008646,1.4635345447632249,0.5395095367847411,2.0512968299711813,2.0972500550614313,2740,65,50,0.18,0.5934959349593496
Plain,7xf97,24,28,23,9,0.5473014184397162,0,0,ok,0.0,train,7957,223,182,1332,73,73,1.0,0.0,2319.6575342465753,194.24657534246575,0.0837393332742788,1041,2044,0.5092954990215264,1.4831495661660588,0.5823665893271461,1.8498043052837574,2.1003733837184093,2740,73,60,0.25,0.5874074074074074
Plain,7xf97,25,29,15,6,0.39513687943262416,0,0,ok,0.0,test,4632,138,101,684,65,65,1.0,,2319.476923076923,188.2153846153846,0.08114561638565725,673,1735,0.38789625360230545,1.244982632793319,0.45776566757493187,1.4282420749279539,2.001067417732102,1805,66,50,0.18,0.5934959349593496
Plain,7xf97,25,29,15,6,0.39513687943262416,0,0,ok,0.0,train,4632,138,101,684,73,73,1.0,0.0,2319.6575342465753,191.16438356164383,0.08241060619482092,783,2044,0.3830724070450098,1.279341703000907,0.4408352668213457,1.2661448140900196,2.069348918651848,1805,74,60,0.25,0.5874074074074074
Plain,7xf97,26,30,15,6,0.5889929078014184,0,0,ok,0.0,test,4138,119,84,702,65,65,1.0,,2319.476923076923,167.26153846153846,0.07211174933340408,614,1735,0.35389048991354466,1.1061814325950798,0.4332425068119891,1.3475504322766572,1.767119700267351,1724,66,50,0.18,0.5934959349593496
Plain,7xf97,26,30,15,6,0.5889929078014184,0,0,ok,0.0,train,4138,119,84,702,73,73,1.0,0.0,2319.6575342465753,162.43835616438355,0.07002686981427347,757,2044,0.3703522504892368,1.1093261006776194,0.44779582366589327,1.2137964774951076,1.7427243113485034,1724,74,60,0.25,0.5874074074074074
Plain,7xf97,27,31,24,10,0.0,0,0,runtime,1.0,test,10207,258,201,1710,65,1,0.015384615384615385,,2319.476923076923,0.0,0.0,24,1735,0.0138328530259366,0.213561140822199,0.04632152588555858,1.9118155619596542,0.0,3293,0,50,1.0,0.0
Plain,7xf97,27,31,24,10,0.0,0,0,runtime,1.0,train,10207,258,201,1710,73,1,0.0136986301369863,1.0,2319.6575342465753,0.0,0.0,24,2044,0.011741682974559686,0.21854515367779634,0.03944315545243619,1.6227984344422701,0.0,3293,0,60,1.0,0.0
Plain,7xf97,28,32,21,9,0.5806560283687944,0,0,ok,0.0,test,4525,127,98,637,65,65,1.0,,2319.476923076923,183.44615384615383,0.07908944987596672,853,1735,0.49164265129683,1.395270851105856,0.5776566757493188,1.564265129682997,1.9497172875166122,1861,65,50,0.18,0.5934959349593496
Plain,7xf97,28,32,21,9,0.5806560283687944,0,0,ok,0.0,train,4525,127,98,637,73,73,1.0,0.0,2319.6575342465753,177.56164383561645,0.07654649068414682,1009,2044,0.4936399217221135,1.388950082344644,0.5846867749419954,1.404109589041096,1.9144322279911137,1861,73,60,0.25,0.5874074074074074
Plain,7xf97,29,33,25,7,0.5503627659574468,0,0,ok,0.0,test,6549,183,138,964,65,65,1.0,,2319.476923076923,173.44615384615383,0.0747781330008092,850,1735,0.4899135446685879,1.373611091460202,0.5613079019073569,1.8265129682997119,1.8429367171055127,2319,66,50,0.18,0.5934959349593496
Plain,7xf97,29,33,25,7,0.5503627659574468,0,0,ok,0.0,train,6549,183,138,964,73,73,1.0,0.0,2319.6575342465753,167.56164383561645,0.07223550949301681,986,2044,0.48238747553816047,1.3650742961909632,0.5522041763341067,1.6169275929549902,1.8051596511522157,2319,74,60,0.25,0.5874074074074074
Plain,SET,0,,,0,0.0,0,1,collapsed,0.0,test,1109,36,29,164,77,1,0.012987012987012988,,3644.2077922077924,0.0,0.0,24,3519,0.0068201193520886615,0.1548901094567943,0.02135678391959799,0.1599886331344132,0.0,539,0,50,1.0,0.0
Plain,SET,0,,,0,0.0,0,1,collapsed,0.0,train,1109,36,29,164,99,1,0.010101010101010102,1.0,3650.030303030303,0.0,0.0,24,4615,0.005200433369447454,0.151697055239217,0.01606805293005671,0.12199349945828819,0.0,539,0,60,1.0,0.0
Plain,SET,1,1,0,1,0.08670267774699908,0,1,ok,0.0,test,2114,71,51,360,77,77,1.0,,3644.2077922077924,1236.5324675324675,0.33931447876723064,3957,3519,1.1244671781756181,2.316239726857479,0.8994974874371859,1.393009377664109,9.143206103362298,945,297,50,0.0,1.5466666666666666
Plain,SET,1,1,0,1,0.08670267774699908,0,1,ok,0.0,train,2114,71,51,360,99,99,1.0,0.0,3650.030303030303,1318.2121212121212,0.36115100746361595,5120,4615,1.1094257854821234,2.4160654371368673,0.8657844990548205,1.314192849404117,9.697818416670762,945,302,60,0.0,1.5807407407407408
Plain,SET,2,4,1,2,0.3061509695290859,0,1,ok,0.0,test,2114,71,51,360,77,77,1.0,,3644.2077922077924,1236.5324675324675,0.33931447876723064,3957,3519,1.1244671781756181,2.316239726857479,0.8994974874371859,1.393009377664109,9.143206103362298,945,297,50,0.0,1.5466666666666666
Plain,SET,2,4,1,2,0.3061509695290859,0,1,ok,0.0,train,2114,71,51,360,99,99,1.0,0.0,3650.030303030303,1318.2121212121212,0.36115100746361595,5120,4615,1.1094257854821234,2.4160654371368673,0.8657844990548205,1.314192849404117,9.697818416670762,945,302,60,0.0,1.5807407407407408
Plain,SET,3,5,1,2,0.056710987996306556,0,0,ok,0.0,test,2501,81,63,507,77,77,1.0,,3644.2077922077924,633.1948051948052,0.17375375974683183,2118,3519,0.6018755328218244,2.3316020491626914,0.5904522613065326,0.9110542767831771,4.688330528708882,1088,143,50,0.0,0.5091111111111111
Plain,SET,3,5,1,2,0.056710987996306556,0,0,ok,0.0,train,2501,81,63,507,99,99,1.0,0.0,3650.030303030303,671.979797979798,0.1841025257850357,2825,4615,0.6121343445287107,2.4174841959269515,0.5642722117202268,0.847887323943662,4.946124018775809,1088,185,60,0.0,0.5090740740740741
Plain,SET,4,6,1,2,0.06669898430286242,0,0,ok,0.0,test,4017,140,104,646,77,77,1.0,,3644.2077922077924,1314.7142857142858,0.36076820002565896,5236,3519,1.4879227053140096,2.7020114862890376,1.2085427135678393,1.9565217391304348,9.739268748474654,1649,441,50,0.0,1.8555555555555556
Plain,SET,4,6,1,2,0.06669898430286242,0,0,ok,0.0,train,4017,140,104,646,99,99,1.0,0.0,3650.030303030303,1397.969696969697,0.38300221666901896,6835,4615,1.4810400866738895,2.801032631812032,1.1616257088846882,1.838353196099675,10.295204082336413,1649,487,60,0.0,1.8755555555555554
Plain,SET,5,7,4,3,0.12502539242843952,0,0,ok,0.0,test,8075,245,195,1444,77,77,1.0,,3644.2077922077924,225.2207792207792,0.06180239768499379,1971,3519,0.5601023017902813,1.405768207082419,0.5866834170854272,1.3662972435350953,1.704067879818693,2837,244,50,0.0,0.7141111111111111
Plain,SET,5,7,4,3,0.12502539242843952,0,0,ok,0.0,train,8075,245,195,1444,99,99,1.0,0.0,3650.030303030303,233.31313131313132,0.06392087515531904,2525,4615,0.5471289274106176,1.4079156806399695,0.556710775047259,1.161863488624052,1.7358914673920027,2837,313,60,0.0,0.715
Plain,SET,6,8,2,3,0.28643882733148657,0,1,ok,0.0,test,2114,71,51,360,77,77,1.0,,3644.2077922077924,1236.5324675324675,0.33931447876723064,3957,3519,1.1244671781756181,2.316239726857479,0.8994974874371859,1.393009377664109,9.143206103362298,945,297,50,0.0,1.5466666666666666
Plain,SET,6,8,2,3,0.28643882733148657,0,1,ok,0.0,train,2114,71,51,360,99,99,1.0,0.0,3650.030303030303,1318.2121212121212,0.36115100746361595,5120,4615,1.1094257854821234,2.4160654371368673,0.8657844990548205,1.314192849404117,9.697818416670762,945,302,60,0.0,1.5807407407407408
Plain,SET,7,9,2,3,0.0,0,0,syntax,1.0,test,4713,142,115,-1,77,1,0.012987012987012988,,3644.2077922077924,0.0,0.0,24,3519,0.0068201193520886615,0.1548901094567943,0.02135678391959799,0.4788292128445581,0.0,1661,0,50,1.0,0.0
Plain,SET,7,9,2,3,0.0,0,0,syntax,1.0,train,4713,142,115,-1,99,1,0.010101010101010102,1.0,3650.030303030303,0.0,0.0,24,4615,0.005200433369447454,0.151697055239217,0.01606805293005671,0.36511375947995667,0.0,1661,0,60,1.0,0.0
Plain,SET,8,15,2,3,0.0,0,0,runtime,0.987012987012987,test,5328,163,128,1167,77,2,0.025974025974025976,,3644.2077922077924,0.2077922077922078,5.7019857165257803e-05,39,3519,0.011082693947144074,0.1577761123427972,0.026381909547738693,0.5296959363455527,0.002886002886002886,1825,2,50,0.98,0.0026666666666666666
Plain,SET,8,15,2,3,0.0,0,0,runtime,0.98989898989899,train,5328,163,128,1167,99,2,0.020202020202020204,1.0,3650.030303030303,0.16161616161616163,4.427803283769611e-05,42,4615,0.009100758396533045,0.15394172415055257,0.020793950850661626,0.40455037919826653,0.0022446689113355778,1825,2,60,0.9666666666666667,0.0044444444444444444
Plain,SET,9,16,0,1,0.0,0,0,collapsed,0.0,test,1109,36,29,164,77,1,0.012987012987012988,,3644.2077922077924,0.0,0.0,24,3519,0.0068201193520886615,0.1548901094567943,0.02135678391959799,0.1599886331344132,0.0,539,0,50,1.0,0.0
Plain,SET,9,16,0,1,0.0,0,0,collapsed,0.0,train,1109,36,29,164,99,1,0.010101010101010102,1.0,3650.030303030303,0.0,0.0,24,4615,0.005200433369447454,0.151697055239217,0.01606805293005671,0.12199349945828819,0.0,539,0,60,1.0,0.0
Plain,SET,10,17,6,4,0.2255854108956602,0,1,ok,0.0,test,2784,84,61,457,77,77,1.0,,3644.2077922077924,379.87012987012986,0.10423942638023691,2081,3519,0.591361182154021,1.1175402216897001,0.5665829145728644,0.9431656720659278,2.7677375470382697,1238,189,50,0.0,0.6973333333333334
Plain,SET,10,17,6,4,0.2255854108956602,0,1,ok,0.0,train,2784,84,61,457,99,99,1.0,0.0,3650.030303030303,423.969696969697,0.11615511701853867,2716,4615,0.5885157096424702,1.183496555846713,0.5340264650283554,0.856771397616468,3.0713733836348793,1238,192,60,0.0,0.6955555555555556
Plain,SET,11,18,2,3,0.2089556786703601,0,0,ok,0.0,test,2172,72,55,389,77,77,1.0,,3644.2077922077924,1254.5324675324675,0.34425382389417114,3992,3519,1.1344131855640807,2.387676135205592,0.9032663316582915,1.4083546462063086,9.282607201873413,964,299,50,0.0,1.5466666666666666
Plain,SET,11,18,2,3,0.2089556786703601,0,0,ok,0.0,train,2172,72,55,389,99,99,1.0,0.0,3650.030303030303,1336.2121212121212,0.3660824733709143,5166,4615,1.1193932827735644,2.4871582720121745,0.8733459357277883,1.3282773564463706,9.834345766386058,964,304,60,0.0,1.5807407407407408
Plain,SET,12,19,10,5,0.34893536472760844,1,1,ok,0.0,test,3196,94,67,533,77,77,1.0,,3644.2077922077924,1259.5324675324675,0.34562586420721014,3831,3519,1.0886615515771525,2.511721170652024,0.8291457286432161,1.474850809889173,9.321329729237611,1359,298,50,0.0,1.5413333333333332
Plain,SET,12,19,10,5,0.34893536472760844,1,1,ok,0.0,train,3196,94,67,533,99,99,1.0,0.0,3650.030303030303,1341.2121212121212,0.36745232501183056,4947,4615,1.0719393282773564,2.61858079817096,0.7873345935727788,1.3664138678223186,9.872270030195862,1359,301,60,0.0,1.568888888888889
Plain,SET,13,20,8,4,0.0,0,0,runtime,0.987012987012987,test,5328,163,128,1167,77,2,0.025974025974025976,,3644.2077922077924,0.2077922077922078,5.7019857165257803e-05,39,3519,0.011082693947144074,0.1577761123427972,0.026381909547738693,0.5296959363455527,0.002886002886002886,1825,2,50,0.98,0.0026666666666666666
Plain,SET,13,20,8,4,0.0,0,0,runtime,0.98989898989899,train,5328,163,128,1167,99,2,0.020202020202020204,1.0,3650.030303030303,0.16161616161616163,4.427803283769611e-05,42,4615,0.009100758396533045,0.15394172415055257,0.020793950850661626,0.40455037919826653,0.0022446689113355778,1825,2,60,0.9666666666666667,0.0044444444444444444
Plain,SET,14,21,8,4,0.28060249307479224,0,0,ok,0.0,test,5969,172,130,1137,77,77,1.0,,3644.2077922077924,1336.5324675324675,0.36675528502801097,2937,3519,0.83461210571185,2.7276769255824513,0.6507537688442211,1.4271099744245523,9.88663164486342,2085,320,50,0.0,1.6462222222222223
Plain,SET,14,21,8,4,0.28060249307479224,0,0,ok,0.0,train,5969,172,130,1137,99,99,1.0,0.0,3650.030303030303,1423.3232323232323,0.38994833307043253,3592,4615,0.7783315276273023,2.8410937812263377,0.5954631379962193,1.23011917659805,10.473544441376928,2085,322,60,0.0,1.625185185185185
Plain,SET,15,22,10,5,0.2520039242843952,0,0,ok,0.0,test,2570,81,61,445,77,77,1.0,,3644.2077922077924,1243.5324675324675,0.34123533520548527,3799,3519,1.079568059107701,2.408112197661039,0.821608040201005,1.3964194373401535,9.197417641672175,1115,297,50,0.0,1.5413333333333332
Plain,SET,15,22,10,5,0.2520039242843952,0,0,ok,0.0,train,2570,81,61,445,99,99,1.0,0.0,3650.030303030303,1325.2121212121212,0.3630687997608986,4881,4615,1.0576381365113758,2.514540633372582,0.779773156899811,1.2992416034669556,9.750912386004488,1115,300,60,0.0,1.568888888888889
Plain,SET,16,23,11,4,0.2666989843028624,0,0,ok,0.0,test,2386,86,70,431,77,77,1.0,,3644.2077922077924,794.2727272727273,0.2179548402731251,2910,3519,0.8269394714407502,2.132564176964437,0.5628140703517588,1.1193520886615516,5.872173482742891,1029,298,50,0.0,1.5466666666666666
Plain,SET,16,23,11,4,0.2666989843028624,0,0,ok,0.0,train,2386,86,70,431,99,99,1.0,0.0,3650.030303030303,843.6363636363636,0.23113133141277367,3745,4615,0.8114842903575298,2.2162645875821165,0.5103969754253308,1.0344528710725893,6.205649026815972,1029,303,60,0.0,1.5807407407407408
Plain,SET,17,27,15,6,0.2728130193905817,0,0,ok,0.0,test,5369,164,136,895,77,77,1.0,,3644.2077922077924,237.92207792207793,0.06528773645422019,735,3519,0.20886615515771526,0.8272252116054523,0.22738693467336685,0.773231031543052,1.765591622027716,1986,48,50,0.0,0.122
Plain,SET,17,27,15,6,0.2728130193905817,0,0,ok,0.0,train,5369,164,136,895,99,99,1.0,0.0,3650.030303030303,251.1919191919192,0.06881913253798917,959,4615,0.20780065005417117,0.8507779382562672,0.20982986767485823,0.638136511375948,1.851923817433248,1986,54,60,0.0,0.12555555555555556
Plain,SET,18,28,2,3,0.27560849492151435,0,0,ok,0.0,test,2114,71,51,360,77,77,1.0,,3644.2077922077924,1236.5324675324675,0.33931447876723064,3957,3519,1.1244671781756181,2.316239726857479,0.8994974874371859,1.393009377664109,9.143206103362298,945,297,50,0.0,1.5466666666666666
Plain,SET,18,28,2,3,0.27560849492151435,0,0,ok,0.0,train,2114,71,51,360,99,99,1.0,0.0,3650.030303030303,1318.2121212121212,0.36115100746361595,5120,4615,1.1094257854821234,2.4160654371368673,0.8657844990548205,1.314192849404117,9.697818416670762,945,302,60,0.0,1.5807407407407408
Plain,SET,19,29,15,6,0.3194759926131117,0,0,ok,0.0,test,6132,175,142,1117,77,77,1.0,,3644.2077922077924,1346.3896103896104,0.3694601645022879,2771,3519,0.7874396135265701,2.8016111467483062,0.6130653266331658,1.4026712134129014,9.95629211719309,2165,308,50,0.0,1.5724444444444443
Plain,SET,19,29,15,6,0.3194759926131117,0,0,ok,0.0,train,6132,175,142,1117,99,99,1.0,0.0,3650.030303030303,1434.7272727272727,0.39307270176254244,3554,4615,0.7700975081256771,2.9306727653945264,0.555765595463138,1.239219934994583,10.555478670500847,2165,310,60,0.0,1.5844444444444443
Plain,SET,20,32,16,5,0.31226962142197595,0,0,ok,0.0,test,2386,86,70,431,77,77,1.0,,3644.2077922077924,794.2727272727273,0.2179548402731251,2910,3519,0.8269394714407502,2.132564176964437,0.5628140703517588,1.1193520886615516,5.872173482742891,1029,298,50,0.0,1.5466666666666666
Plain,SET,20,32,16,5,0.31226962142197595,0,0,ok,0.0,train,2386,86,70,431,99,99,1.0,0.0,3650.030303030303,843.6363636363636,0.23113133141277367,3745,4615,0.8114842903575298,2.2162645875821165,0.5103969754253308,1.0344528710725893,6.205649026815972,1029,303,60,0.0,1.5807407407407408
Plain,SET,21,33,14,5,0.3014392890120037,0,0,ok,0.0,test,5160,146,102,884,77,77,1.0,,3644.2077922077924,1356.0,0.3720973328961811,2795,3519,0.7942597328786587,2.8455104030727885,0.6180904522613065,1.3719806763285025,10.070664954517065,2033,305,50,0.0,1.5706666666666667
Plain,SET,21,33,14,5,0.3014392890120037,0,0,ok,0.0,train,5160,146,102,884,99,99,1.0,0.0,3650.030303030303,1437.2525252525252,0.39376454602563143,3569,4615,0.7733477789815818,2.947390102843139,0.554820415879017,1.2138678223185266,10.602236941592734,2033,308,60,0.0,1.5955555555555556
Plain,SET,22,35,21,6,0.33671191135734074,0,0,ok,0.0,test,6386,186,141,1151,77,63,0.8181818181818182,,3644.2077922077924,1233.5584415584415,0.3384983820615529,2649,3519,0.7527706734867861,2.5448454690902125,0.5879396984924623,1.393009377664109,8.976816818500856,2253,306,50,0.16,1.8462222222222224
Plain,SET,22,35,21,6,0.33671191135734074,0,0,ok,0.0,train,6386,186,141,1151,99,88,0.8888888888888888,0.1,3650.030303030303,1357.7474747474748,0.37198252124653736,3479,4615,0.7538461538461538,2.755308099987345,0.5368620037807184,1.2420368364030336,9.895095836439507,2253,308,60,0.1,1.7955555555555556
